area_type_code,area_code,area_text,display_level,selectable,sort_sequence,unique_code,employment_code,unemployment_code
G,CT2130700000000,"Georgetown city, KY",0,T,2606,21307,ENU2130710010,LAUST213070000000003
G,CT2135866000000,"Henderson city, KY",0,T,2607,21358,ENU2135810010,LAUST213580000000003
G,CT2137918000000,"Hopkinsville city, KY",0,T,2608,21379,ENU2137910010,LAUST213790000000003
G,CT2139142000000,"Independence city, KY",0,T,2609,21391,ENU2139110010,LAUST213910000000003
G,CT2140222000000,"Jeffersontown city, KY",0,T,2610,21402,ENU2140210010,LAUST214020000000003
G,CT2146027000000,"Lexington-Fayette city, KY",0,T,2611,21460,ENU2146010010,LAUST214600000000003
G,CT2148003000000,"Louisville-Jefferson County (consolidated) city, KY",0,T,2612,21480,ENU2148010010,LAUST214800000000003
G,CT2156136000000,"Nicholasville city, KY",0,T,2613,21561,ENU2156110010,LAUST215610000000003
G,CT2158620000000,"Owensboro city, KY",0,T,2614,21586,ENU2158610010,LAUST215860000000003
G,CT2158836000000,"Paducah city, KY",0,T,2615,21588,ENU2158810010,LAUST215880000000003
G,CT2165226000000,"Richmond city, KY",0,T,2616,21652,ENU2165210010,LAUST216520000000003
G,CT2200975000000,"Alexandria city, LA",0,T,2714,22009,ENU2200910010,LAUST220090000000003
G,CT2205000000000,"Baton Rouge city, LA",0,T,2715,22050,ENU2205010010,LAUST220500000000003
G,CT2208920000000,"Bossier City city, LA",0,T,2716,22089,ENU2208910010,LAUST220890000000003
G,CT2213960000000,"Central city, LA",0,T,2717,22139,ENU2213910010,LAUST221390000000003
G,CT2236255000000,"Houma city, LA",0,T,2718,22362,ENU2236210010,LAUST223620000000003
G,CT2239475000000,"Kenner city, LA",0,T,2719,22394,ENU2239410010,LAUST223940000000003
G,CT2240735000000,"Lafayette city, LA",0,T,2720,22407,ENU2240710010,LAUST224070000000003
G,CT2241155000000,"Lake Charles city, LA",0,T,2721,22411,ENU2241110010,LAUST224110000000003
G,CT2251410000000,"Monroe city, LA",0,T,2722,22514,ENU2251410010,LAUST225140000000003
G,CT2254035000000,"New Iberia city, LA",0,T,2723,22540,ENU2254010010,LAUST225400000000003
G,CT2255000000000,"New Orleans city, LA",0,T,2724,22550,ENU2255010010,LAUST225500000000003
G,CT2270000000000,"Shreveport city, LA",0,T,2725,22700,ENU2270010010,LAUST227000000000003
G,CT2270805000000,"Slidell city, LA",0,T,2726,22708,ENU2270810010,LAUST227080000000003
G,CT2302795000000,"Bangor city, ME",0,T,2783,23027,ENU2302710010,LAUST230270000000003
G,CT2338740000000,"Lewiston city, ME",0,T,2999,23387,ENU2338710010,LAUST233870000000003
G,CT2360545000000,"Portland city, ME",0,T,3130,23605,ENU2360510010,LAUST236050000000003
G,CT2371990000000,"South Portland city, ME",0,T,3186,23719,ENU2371910010,LAUST237190000000003
G,CT2401600000000,"Annapolis city, MD",0,T,3334,24016,ENU2401610010,LAUST240160000000003
G,CT2404000000000,"Baltimore city, MD",0,T,3335,24040,ENU2404010010,LAUST240400000000003
G,CT2408775000000,"Bowie city, MD",0,T,3336,24087,ENU2408710010,LAUST240870000000003
G,CT2418750000000,"College Park city, MD",0,T,3337,24187,ENU2418710010,LAUST241870000000003
G,CT2430325000000,"Frederick city, MD",0,T,3338,24303,ENU2430310010,LAUST243030000000003
G,CT2431175000000,"Gaithersburg city, MD",0,T,3339,24311,ENU2431110010,LAUST243110000000003
G,CT2436075000000,"Hagerstown city, MD",0,T,3340,24360,ENU2436010010,LAUST243600000000003
G,CT2445900000000,"Laurel city, MD",0,T,3341,24459,ENU2445910010,LAUST244590000000003
G,CT2467675000000,"Rockville city, MD",0,T,3342,24676,ENU2467610010,LAUST246760000000003
G,CT2469925000000,"Salisbury city, MD",0,T,3343,24699,ENU2469910010,LAUST246990000000003
G,CT2500840000000,"Agawam Town city, MA",0,T,3390,25008,ENU2500810010,LAUST250080000000003
G,CT2501370000000,"Amherst Town city, MA",0,T,3393,25013,ENU2501310010,LAUST250130000000003
G,CT2502690000000,"Attleboro city, MA",0,T,3402,25026,ENU2502610010,LAUST250260000000003
G,CT2503690000000,"Barnstable Town city, MA",0,T,3406,25036,ENU2503610010,LAUST250360000000003
G,CT2505595000000,"Beverly city, MA",0,T,3416,25055,ENU2505510010,LAUST250550000000003
G,CT2507000000000,"Boston city, MA",0,T,3421,25070,ENU2507010010,LAUST250700000000003
G,CT2507740000000,"Braintree Town city, MA",0,T,3426,25077,ENU2507710010,LAUST250770000000003
G,CT2508130000000,"Bridgewater Town city, MA",0,T,3428,25081,ENU2508110010,LAUST250810000000003
G,CT2509000000000,"Brockton city, MA",0,T,3430,25090,ENU2509010010,LAUST250900000000003
G,CT2511000000000,"Cambridge city, MA",0,T,3435,25110,ENU2511010010,LAUST251100000000003
G,CT2513205000000,"Chelsea city, MA",0,T,3443,25132,ENU2513210010,LAUST251320000000003
G,CT2513660000000,"Chicopee city, MA",0,T,3447,25136,ENU2513610010,LAUST251360000000003
G,CT2521990000000,"Everett city, MA",0,T,3479,25219,ENU2521910010,LAUST252190000000003
G,CT2523000000000,"Fall River city, MA",0,T,3481,25230,ENU2523010010,LAUST252300000000003
G,CT2523875000000,"Fitchburg city, MA",0,T,3483,25238,ENU2523810010,LAUST252380000000003
G,CT2524960000000,"Framingham city, MA",0,T,3486,25249,ENU2524910010,LAUST252490000000003
G,CT2525172000000,"Franklin Town city, MA",0,T,3487,25251,ENU2525110010,LAUST252510000000003
G,CT2526150000000,"Gloucester city, MA",0,T,3492,25261,ENU2526110010,LAUST252610000000003
G,CT2529405000000,"Haverhill city, MA",0,T,3513,25294,ENU2529410010,LAUST252940000000003
G,CT2530840000000,"Holyoke city, MA",0,T,3522,25308,ENU2530810010,LAUST253080000000003
G,CT2534550000000,"Lawrence city, MA",0,T,3534,25345,ENU2534510010,LAUST253450000000003
G,CT2535075000000,"Leominster city, MA",0,T,3538,25350,ENU2535010010,LAUST253500000000003
G,CT2537000000000,"Lowell city, MA",0,T,3545,25370,ENU2537010010,LAUST253700000000003
G,CT2537490000000,"Lynn city, MA",0,T,3548,25374,ENU2537410010,LAUST253740000000003
G,CT2537875000000,"Malden city, MA",0,T,3550,25378,ENU2537810010,LAUST253780000000003
G,CT2538715000000,"Marlborough city, MA",0,T,3555,25387,ENU2538710010,LAUST253870000000003
G,CT2539835000000,"Medford city, MA",0,T,3561,25398,ENU2539810010,LAUST253980000000003
G,CT2540115000000,"Melrose city, MA",0,T,3563,25401,ENU2540110010,LAUST254010000000003
G,CT2540710000000,"Methuen Town city, MA",0,T,3566,25407,ENU2540710010,LAUST254070000000003
G,CT2545000000000,"New Bedford city, MA",0,T,3586,25450,ENU2545010010,LAUST254500000000003
G,CT2545560000000,"Newton city, MA",0,T,3592,25455,ENU2545510010,LAUST254550000000003
G,CT2546330000000,"Northampton city, MA",0,T,3595,25463,ENU2546310010,LAUST254630000000003
G,CT2546598000000,"North Attleborough Town city, MA",0,T,3597,25465,ENU2546510010,LAUST254650000000003
G,CT2552490000000,"Peabody city, MA",0,T,3614,25524,ENU2552410010,LAUST255240000000003
G,CT2553960000000,"Pittsfield city, MA",0,T,3621,25539,ENU2553910010,LAUST255390000000003
G,CT2555745000000,"Quincy city, MA",0,T,3628,25557,ENU2555710010,LAUST255570000000003
G,CT2556000000000,"Randolph Town city, MA",0,T,3629,25560,ENU2556010010,LAUST255600000000003
G,CT2556585000000,"Revere city, MA",0,T,3633,25565,ENU2556510010,LAUST255650000000003
G,CT2559105000000,"Salem city, MA",0,T,3643,25591,ENU2559110010,LAUST255910000000003
G,CT2562535000000,"Somerville city, MA",0,T,3659,25625,ENU2562510010,LAUST256250000000003
G,CT2567000000000,"Springfield city, MA",0,T,3666,25670,ENU2567010010,LAUST256700000000003
G,CT2569170000000,"Taunton city, MA",0,T,3678,25691,ENU2569110010,LAUST256910000000003
G,CT2572600000000,"Waltham city, MA",0,T,3693,25726,ENU2572610010,LAUST257260000000003
G,CT2573440000000,"Watertown Town city, MA",0,T,3699,25734,ENU2573410010,LAUST257340000000003
G,CT2576030000000,"Westfield city, MA",0,T,3710,25760,ENU2576010010,LAUST257600000000003
G,CT2577890000000,"West Springfield Town city, MA",0,T,3717,25778,ENU2577810010,LAUST257780000000003
G,CT2578972000000,"Weymouth Town city, MA",0,T,3721,25789,ENU2578910010,LAUST257890000000003
G,CT2581035000000,"Woburn city, MA",0,T,3732,25810,ENU2581010010,LAUST258100000000003
G,CT2582000000000,"Worcester city, MA",0,T,3733,25820,ENU2582010010,LAUST258200000000003
G,CT2601380000000,"Allen Park city, MI",0,T,3873,26013,ENU2601310010,LAUST260130000000003
G,CT2603000000000,"Ann Arbor city, MI",0,T,3874,26030,ENU2603010010,LAUST260300000000003
G,CT2604105000000,"Auburn Hills city, MI",0,T,3875,26041,ENU2604110010,LAUST260410000000003
G,CT2605920000000,"Battle Creek city, MI",0,T,3876,26059,ENU2605910010,LAUST260590000000003
G,CT2606020000000,"Bay City city, MI",0,T,3877,26060,ENU2606010010,LAUST260600000000003
G,CT2612060000000,"Burton city, MI",0,T,3882,26120,ENU2612010010,LAUST261200000000003
G,CT2621000000000,"Dearborn city, MI",0,T,3888,26210,ENU2621010010,LAUST262100000000003
G,CT2621020000000,"Dearborn Heights city, MI",0,T,3889,26210,ENU2621010010,LAUST262100000000003
G,CT2622000000000,"Detroit city, MI",0,T,3892,26220,ENU2622010010,LAUST262200000000003
G,CT2624120000000,"East Lansing city, MI",0,T,3893,26241,ENU2624110010,LAUST262410000000003
G,CT2624290000000,"Eastpointe city, MI",0,T,3894,26242,ENU2624210010,LAUST262420000000003
G,CT2627440000000,"Farmington Hills city, MI",0,T,3895,26274,ENU2627410010,LAUST262740000000003
G,CT2627880000000,"Ferndale city, MI",0,T,3896,26278,ENU2627810010,LAUST262780000000003
G,CT2629000000000,"Flint city, MI",0,T,3897,26290,ENU2629010010,LAUST262900000000003
G,CT2631420000000,"Garden City city, MI",0,T,3900,26314,ENU2631410010,LAUST263140000000003
G,CT2634000000000,"Grand Rapids city, MI",0,T,3903,26340,ENU2634010010,LAUST263400000000003
G,CT2636280000000,"Hamtramck city, MI",0,T,3904,26362,ENU2636210010,LAUST263620000000003
G,CT2638640000000,"Holland city, MI",0,T,3906,26386,ENU2638610010,LAUST263860000000003
G,CT2640680000000,"Inkster city, MI",0,T,3909,26406,ENU2640610010,LAUST264060000000003
G,CT2641420000000,"Jackson city, MI",0,T,3910,26414,ENU2641410010,LAUST264140000000003
G,CT2642160000000,"Kalamazoo city, MI",0,T,3911,26421,ENU2642110010,LAUST264210000000003
G,CT2642820000000,"Kentwood city, MI",0,T,3912,26428,ENU2642810010,LAUST264280000000003
G,CT2646000000000,"Lansing city, MI",0,T,3913,26460,ENU2646010010,LAUST264600000000003
G,CT2647800000000,"Lincoln Park city, MI",0,T,3914,26478,ENU2647810010,LAUST264780000000003
G,CT2649000000000,"Livonia city, MI",0,T,3915,26490,ENU2649010010,LAUST264900000000003
G,CT2650560000000,"Madison Heights city, MI",0,T,3917,26505,ENU2650510010,LAUST265050000000003
G,CT2653780000000,"Midland city, MI",0,T,3919,26537,ENU2653710010,LAUST265370000000003
G,CT2656020000000,"Mount Pleasant city, MI",0,T,3921,26560,ENU2656010010,LAUST265600000000003
G,CT2656320000000,"Muskegon city, MI",0,T,3922,26563,ENU2656310010,LAUST265630000000003
G,CT2659140000000,"Norton Shores city, MI",0,T,3924,26591,ENU2659110010,LAUST265910000000003
G,CT2659440000000,"Novi city, MI",0,T,3925,26594,ENU2659410010,LAUST265940000000003
G,CT2659920000000,"Oak Park city, MI",0,T,3926,26599,ENU2659910010,LAUST265990000000003
G,CT2665440000000,"Pontiac city, MI",0,T,3931,26654,ENU2665410010,LAUST266540000000003
G,CT2665560000000,"Portage city, MI",0,T,3932,26655,ENU2665510010,LAUST266550000000003
G,CT2665820000000,"Port Huron city, MI",0,T,3933,26658,ENU2665810010,LAUST266580000000003
G,CT2669035000000,"Rochester Hills city, MI",0,T,3935,26690,ENU2669010010,LAUST266900000000003
G,CT2669420000000,"Romulus city, MI",0,T,3936,26694,ENU2669410010,LAUST266940000000003
G,CT2669800000000,"Roseville city, MI",0,T,3937,26698,ENU2669810010,LAUST266980000000003
G,CT2670040000000,"Royal Oak city, MI",0,T,3938,26700,ENU2670010010,LAUST267000000000003
G,CT2670520000000,"Saginaw city, MI",0,T,3939,26705,ENU2670510010,LAUST267050000000003
G,CT2670760000000,"St. Clair Shores city, MI",0,T,3941,26707,ENU2670710010,LAUST267070000000003
G,CT2674900000000,"Southfield city, MI",0,T,3943,26749,ENU2674910010,LAUST267490000000003
G,CT2674960000000,"Southgate city, MI",0,T,3944,26749,ENU2674910010,LAUST267490000000003
G,CT2676460000000,"Sterling Heights city, MI",0,T,3945,26764,ENU2676410010,LAUST267640000000003
G,CT2679000000000,"Taylor city, MI",0,T,3946,26790,ENU2679010010,LAUST267900000000003
G,CT2680700000000,"Troy city, MI",0,T,3947,26807,ENU2680710010,LAUST268070000000003
G,CT2682960000000,"Walker city, MI",0,T,3949,26829,ENU2682910010,LAUST268290000000003
G,CT2684000000000,"Warren city, MI",0,T,3950,26840,ENU2684010010,LAUST268400000000003
G,CT2686000000000,"Westland city, MI",0,T,3954,26860,ENU2686010010,LAUST268600000000003
G,CT2688900000000,"Wyandotte city, MI",0,T,3956,26889,ENU2688910010,LAUST268890000000003
G,CT2688940000000,"Wyoming city, MI",0,T,3957,26889,ENU2688910010,LAUST268890000000003
G,CT2701486000000,"Andover city, MN",0,T,4086,27014,ENU2701410010,LAUST270140000000003
G,CT2701900000000,"Apple Valley city, MN",0,T,4087,27019,ENU2701910010,LAUST270190000000003
G,CT2702908000000,"Austin city, MN",0,T,4088,27029,ENU2702910010,LAUST270290000000003
G,CT2706382000000,"Blaine city, MN",0,T,4089,27063,ENU2706310010,LAUST270630000000003
G,CT2706616000000,"Bloomington city, MN",0,T,4090,27066,ENU2706610010,LAUST270660000000003
G,CT2707948000000,"Brooklyn Center city, MN",0,T,4091,27079,ENU2707910010,LAUST270790000000003
G,CT2707966000000,"Brooklyn Park city, MN",0,T,4092,27079,ENU2707910010,LAUST270790000000003
G,CT2708794000000,"Burnsville city, MN",0,T,4093,27087,ENU2708710010,LAUST270870000000003
G,CT2710846000000,"Champlin city, MN",0,T,4094,27108,ENU2710810010,LAUST271080000000003
G,CT2710918000000,"Chanhassen city, MN",0,T,4095,27109,ENU2710910010,LAUST271090000000003
G,CT2710972000000,"Chaska city, MN",0,T,4096,27109,ENU2710910010,LAUST271090000000003
G,CT2713114000000,"Coon Rapids city, MN",0,T,4097,27131,ENU2713110010,LAUST271310000000003
G,CT2713456000000,"Cottage Grove city, MN",0,T,4098,27134,ENU2713410010,LAUST271340000000003
G,CT2717000000000,"Duluth city, MN",0,T,4099,27170,ENU2717010010,LAUST271700000000003
G,CT2717288000000,"Eagan city, MN",0,T,4100,27172,ENU2717210010,LAUST271720000000003
G,CT2718116000000,"Eden Prairie city, MN",0,T,4101,27181,ENU2718110010,LAUST271810000000003
G,CT2718188000000,"Edina city, MN",0,T,4102,27181,ENU2718110010,LAUST271810000000003
G,CT2718674000000,"Elk River city, MN",0,T,4103,27186,ENU2718610010,LAUST271860000000003
G,CT2722814000000,"Fridley city, MN",0,T,4104,27228,ENU2722810010,LAUST272280000000003
G,CT2731076000000,"Inver Grove Heights city, MN",0,T,4105,27310,ENU2731010010,LAUST273100000000003
G,CT2735180000000,"Lakeville city, MN",0,T,4106,27351,ENU2735110010,LAUST273510000000003
G,CT2739878000000,"Mankato city, MN",0,T,4107,27398,ENU2739810010,LAUST273980000000003
G,CT2740166000000,"Maple Grove city, MN",0,T,4108,27401,ENU2740110010,LAUST274010000000003
G,CT2740382000000,"Maplewood city, MN",0,T,4109,27403,ENU2740310010,LAUST274030000000003
G,CT2743000000000,"Minneapolis city, MN",0,T,4110,27430,ENU2743010010,LAUST274300000000003
G,CT2743252000000,"Minnetonka city, MN",0,T,4111,27432,ENU2743210010,LAUST274320000000003
G,CT2743864000000,"Moorhead city, MN",0,T,4112,27438,ENU2743810010,LAUST274380000000003
G,CT2747680000000,"Oakdale city, MN",0,T,4113,27476,ENU2747610010,LAUST274760000000003
G,CT2749300000000,"Owatonna city, MN",0,T,4114,27493,ENU2749310010,LAUST274930000000003
G,CT2751730000000,"Plymouth city, MN",0,T,4115,27517,ENU2751710010,LAUST275170000000003
G,CT2752594000000,"Prior Lake city, MN",0,T,4116,27525,ENU2752510010,LAUST275250000000003
G,CT2753026000000,"Ramsey city, MN",0,T,4117,27530,ENU2753010010,LAUST275300000000003
G,CT2754214000000,"Richfield city, MN",0,T,4118,27542,ENU2754210010,LAUST275420000000003
G,CT2754880000000,"Rochester city, MN",0,T,4119,27548,ENU2754810010,LAUST275480000000003
G,CT2755726000000,"Rosemount city, MN",0,T,4120,27557,ENU2755710010,LAUST275570000000003
G,CT2755852000000,"Roseville city, MN",0,T,4121,27558,ENU2755810010,LAUST275580000000003
G,CT2756896000000,"St. Cloud city, MN",0,T,4122,27568,ENU2756810010,LAUST275680000000003
G,CT2757220000000,"St. Louis Park city, MN",0,T,4123,27572,ENU2757210010,LAUST275720000000003
G,CT2758000000000,"St. Paul city, MN",0,T,4124,27580,ENU2758010010,LAUST275800000000003
G,CT2758738000000,"Savage city, MN",0,T,4125,27587,ENU2758710010,LAUST275870000000003
G,CT2759350000000,"Shakopee city, MN",0,T,4126,27593,ENU2759310010,LAUST275930000000003
G,CT2759998000000,"Shoreview city, MN",0,T,4127,27599,ENU2759910010,LAUST275990000000003
G,CT2769970000000,"White Bear Lake city, MN",0,T,4128,27699,ENU2769910010,LAUST276990000000003
G,CT2771032000000,"Winona city, MN",0,T,4129,27710,ENU2771010010,LAUST277100000000003
G,CT2771428000000,"Woodbury city, MN",0,T,4130,27714,ENU2771410010,LAUST277140000000003
G,CT2806220000000,"Biloxi city, MS",0,T,4253,28062,ENU2806210010,LAUST280620000000003
G,CT2808300000000,"Brandon city, MS",0,T,4254,28083,ENU2808310010,LAUST280830000000003
G,CT2814420000000,"Clinton city, MS",0,T,4255,28144,ENU2814410010,LAUST281440000000003
G,CT2815380000000,"Columbus city, MS",0,T,4256,28153,ENU2815310010,LAUST281530000000003
G,CT2829180000000,"Greenville city, MS",0,T,4257,28291,ENU2829110010,LAUST282910000000003
G,CT2829700000000,"Gulfport city, MS",0,T,4258,28297,ENU2829710010,LAUST282970000000003
G,CT2831020000000,"Hattiesburg city, MS",0,T,4259,28310,ENU2831010010,LAUST283100000000003
G,CT2833700000000,"Horn Lake city, MS",0,T,4260,28337,ENU2833710010,LAUST283370000000003
G,CT2836000000000,"Jackson city, MS",0,T,4261,28360,ENU2836010010,LAUST283600000000003
G,CT2844520000000,"Madison city, MS",0,T,4262,28445,ENU2844510010,LAUST284450000000003
G,CT2846640000000,"Meridian city, MS",0,T,4263,28466,ENU2846610010,LAUST284660000000003
G,CT2854040000000,"Olive Branch city, MS",0,T,4264,28540,ENU2854010010,LAUST285400000000003
G,CT2854840000000,"Oxford city, MS",0,T,4265,28548,ENU2854810010,LAUST285480000000003
G,CT2855360000000,"Pascagoula city, MS",0,T,4266,28553,ENU2855310010,LAUST285530000000003
G,CT2855760000000,"Pearl city, MS",0,T,4267,28557,ENU2855710010,LAUST285570000000003
G,CT2869280000000,"Southaven city, MS",0,T,4268,28692,ENU2869210010,LAUST286920000000003
G,CT2870240000000,"Starkville city, MS",0,T,4269,28702,ENU2870210010,LAUST287020000000003
G,CT2874840000000,"Tupelo city, MS",0,T,4270,28748,ENU2874810010,LAUST287480000000003
G,CT2876720000000,"Vicksburg city, MS",0,T,4271,28767,ENU2876710010,LAUST287670000000003
G,CT2903160000000,"Ballwin city, MO",0,T,4426,29031,ENU2903110010,LAUST290310000000003
G,CT2904384000000,"Belton city, MO",0,T,4427,29043,ENU2904310010,LAUST290430000000003
G,CT2906652000000,"Blue Springs city, MO",0,T,4428,29066,ENU2906610010,LAUST290660000000003
G,CT2911242000000,"Cape Girardeau city, MO",0,T,4429,29112,ENU2911210010,LAUST291120000000003
G,CT2913600000000,"Chesterfield city, MO",0,T,4430,29136,ENU2913610010,LAUST291360000000003
G,CT2915670000000,"Columbia city, MO",0,T,4431,29156,ENU2915610010,LAUST291560000000003
G,CT2924778000000,"Florissant city, MO",0,T,4432,29247,ENU2924710010,LAUST292470000000003
G,CT2927190000000,"Gladstone city, MO",0,T,4433,29271,ENU2927110010,LAUST292710000000003
G,CT2928324000000,"Grandview city, MO",0,T,4434,29283,ENU2928310010,LAUST292830000000003
G,CT2931276000000,"Hazelwood city, MO",0,T,4435,29312,ENU2931210010,LAUST293120000000003
G,CT2935000000000,"Independence city, MO",0,T,4436,29350,ENU2935010010,LAUST293500000000003
G,CT2937000000000,"Jefferson City city, MO",0,T,4437,29370,ENU2937010010,LAUST293700000000003
G,CT2937592000000,"Joplin city, MO",0,T,4438,29375,ENU2937510010,LAUST293750000000003
G,CT2938000000000,"Kansas City city, MO",0,T,4439,29380,ENU2938010010,LAUST293800000000003
G,CT2939044000000,"Kirkwood city, MO",0,T,4440,29390,ENU2939010010,LAUST293900000000003
G,CT2941348000000,"Lee's Summit city, MO",0,T,4441,29413,ENU2941310010,LAUST294130000000003
